field_145926_a,tickCount,0,
field_145933_i,pageFlip,0,
field_145931_j,pageFlipPrev,0,
field_145932_k,flipT,0,
field_145929_l,flipA,0,
field_145930_m,bookSpread,0,
field_145927_n,bookSpreadPrev,0,
field_145928_o,bookRotation,0,
field_145925_p,bookRotationPrev,0,
field_145924_q,tRot,0,
field_145923_r,rand,0,
field_145922_s,customName,0,
field_145882_a,spawnerLogic,0,
field_145994_a,commandBlockLogic,0,
field_98222_b,nbtData,0,
field_98223_c,entityTypeName,0,
field_98221_d,behavior,0,
field_150830_a,anonBlockEntity,0,
field_145997_a,outputSignal,0,
field_146009_a,effectsList,0,List of effects that Beacon can apply
field_146016_i,beamRenderCounter,0,
field_146014_j,beamRenderScale,0,
field_146015_k,isComplete,0,
field_146012_l,levels,0,Level of this beacon's pyramid.
field_146013_m,primaryEffect,0,Primary potion effect given by this beacon.
field_146010_n,secondaryEffect,0,Secondary potion effect given by this beacon.
field_146011_o,payment,0,Item given to this beacon as payment.
field_146008_p,customName,0,Currently unused; see https://bugs.mojang.com/browse/MC-124395
field_145956_a,furnaceBurnTime,0,The number of ticks that the furnace will keep burning
field_145963_i,currentItemBurnTime,0,The number of ticks that a fresh copy of the currently-burning item would keep the furnace burning for
field_145961_j,furnaceCookTime,0,The number of ticks that the current item has been cooking for
field_145962_k,slotsTop,0,
field_145959_l,slotsBottom,0,
field_145960_m,slotsSides,0,
field_145957_n,furnaceItemStacks,0,The ItemStacks that hold the items currently being used in the furnace
field_145958_o,furnaceCustomName,0,
field_150825_a,anonMobSpawner,0,
field_145984_a,adjacentChestChecked,0,Determines if the check for adjacent chests has taken place.
field_145992_i,adjacentChestZNeg,0,Contains the chest tile located adjacent to this one (if any)
field_145990_j,adjacentChestXPos,0,Contains the chest tile located adjacent to this one (if any)
field_145991_k,adjacentChestXNeg,0,Contains the chest tile located adjacent to this one (if any)
field_145988_l,adjacentChestZPos,0,Contains the chest tile located adjacent to this one (if any)
field_145989_m,lidAngle,0,The current angle of the lid (between 0 and 1)
field_145986_n,prevLidAngle,0,The angle of the lid last tick
field_145987_o,numPlayersUsing,0,The number of players currently using this chest
field_145985_p,chestContents,0,
field_145983_q,ticksSinceSync,0,Server sync counter (once per 20 ticks)
field_145982_r,cachedChestType,0,
field_145981_s,customName,0,
field_150832_a,anonBlockEntity,0,
field_150834_a,anonBlockEntity,0,
field_83004_a,theCrashReport,0,
field_71492_a,theCrashReport,0,Reference to the CrashReport object.
field_85063_a,blockDataValue,0,
field_85067_a,blockXCoord,0,
field_85065_b,blockYCoord,0,
field_85066_c,blockZCoord,0,
field_71486_a,theCrashReport,0,Reference to the CrashReport object.
field_71490_a,theCrashReport,0,Reference to the CrashReport object.
field_71488_a,theCrashReport,0,Reference to the CrashReport object.
field_71494_a,theCrashReport,0,Reference to the CrashReport object.
field_85086_a,theCrashReport,0,
field_71496_a,theCrashReport,0,Reference to the CrashReport object.
field_85092_a,key,0,
field_85091_b,value,0,
field_85080_a,blockID,0,
field_147151_b,block,0,
field_147150_a,logger,0,
field_71513_a,description,0,Description of the crash report.
field_71511_b,cause,0,The Throwable that is the ""cause"" for this crash and Crash Report.
field_85061_c,theReportCategory,0,Category of crash
field_71512_c,crashReportSections,0,Holds the keys and values of all crash report sections.
field_71510_d,crashReportFile,0,File of crash report.
field_85059_f,firstCategoryInCrashReport,0,Is true when the current category is the first in the crash report
field_85060_g,stacktrace,0,
field_85078_a,theCrashReport,0,
field_85076_b,name,0,
field_85077_c,children,0,
field_85075_d,stackTrace,0,
field_70488_a,associatedChest,0,
field_75178_e,theMerchant,0,Instance of Merchant.
field_75176_f,merchantInventory,0,
field_75177_g,theWorld,0,Instance of World.
field_70479_a,name,0,Name of the chest.
field_70477_b,upperChest,0,Inventory object corresponding to double chest upper part
field_70478_c,lowerChest,0,Inventory object corresponding to double chest lower part
field_75158_e,tileFurnace,0,
field_75156_f,lastCookTime,0,
field_75157_g,lastBurnTime,0,
field_75159_h,lastItemBurnTime,0,
field_75162_e,craftMatrix,0,The crafting matrix inventory (3x3).
field_75160_f,craftResult,0,
field_75161_g,worldObj,0,
field_75164_h,posX,0,
field_75165_i,posY,0,
field_75163_j,posZ,0,
field_70467_a,stackResult,0,A list of one item containing the result of the crafting formula
field_94538_a,hopperInventory,0,
field_75225_a,slotIndex,0,The index of the slot in the inventory.
field_75224_c,inventory,0,The inventory we want to extract a slot from.
field_75222_d,slotNumber,0,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,0,display position of the inventory slot on the screen x axis
field_75221_f,yDisplayPosition,0,display position of the inventory slot on the screen y axis
field_75155_e,lowerChestInventory,0,"On the server, this may be a {@link net.minecraft.tileentity.TileEntityChest} (corresponding to a single chest block) or an {@link net.minecraft.inventory.InventoryLargeChest} (corresponding to a large chest); chests larger than 2 chest blocks are represented by several nested InventoryLargeChests. See {@link net.minecraft.block.BlockChest#getContainer()} for more information. On the client, this is an InventoryBasic."
field_75154_f,numRows,0,
field_75244_a,player,0,The player that has this container open.
field_75182_e,tileDispenser,0,
field_75233_a,theMerchantInventory,0,Merchant's inventory.
field_75232_b,thePlayer,0,The Player whos trying to buy/sell stuff.
field_75231_g,removeCount,0,
field_75234_h,theMerchant,0,""Instance"" of the Merchant.
field_111241_a,theHorse,0,
field_111240_b,parent,0,
field_111239_a,parent,0,
field_75226_a,brewingStand,0,The brewing stand this slot belongs to.
field_75229_a,thePlayer,0,The player that is using the GUI where this slot resides.
field_75228_b,removeCount,0,
field_75227_a,container,0,The brewing stand this slot belongs to.
field_111243_a,horseInventory,0,
field_111242_f,theHorse,0,
field_82854_e,maximumCost,0,The maximum cost of repairing/renaming in the anvil.
field_148326_f,logger,0,
field_82852_f,outputSlot,0,Here comes out item you merged and/or renamed.
field_82853_g,inputSlots,0,The 2slots where you put your items in that you want to merge and/or rename.
field_82860_h,theWorld,0,
field_82861_i,x,0,
field_82858_j,y,0,
field_82859_k,z,0,
field_82856_l,stackSizeToBeUsedInRepair,0,determined by damage of input item and stackSize of repair materials
field_82857_m,repairedItemName,0,
field_82855_n,thePlayer,0,The player that has this container open.
field_70466_a,stackList,0,List of the stacks in the crafting matrix.
field_70464_b,inventoryWidth,0,the width of the crafting inventory
field_70465_c,eventHandler,0,Class containing the callbacks for the events on_GUIClosed and on_CraftMaxtrixChanged.
field_82866_e,tileBeacon,0,
field_82864_f,beaconSlot,0,"This beacon's slot where you put in Emerald, Diamond, Gold or Iron Ingot."
field_82865_g,levels,0,
field_82867_h,primaryEfect,0,
field_82868_i,secondaryEffect,0,
field_75168_e,tableInventory,0,SlotEnchantmentTable object with ItemStack to be enchanted
field_75166_f,nameSeed,0,used as seed for EnchantmentNameParts (see GuiEnchantment)
field_75167_g,enchantLevels,0,3-member array storing the enchantment levels of each slot
field_75172_h,worldPointer,0,current world (for bookshelf counting)
field_75173_i,posX,0,
field_75170_j,posY,0,
field_75171_k,posZ,0,
field_75169_l,rand,0,
field_75181_e,craftMatrix,0,The crafting matrix inventory.
field_75179_f,craftResult,0,
field_75180_g,isLocalWorld,0,Determines if inventory manipulation should be handled.
field_82862_h,thePlayer,0,
field_75236_a,armorType,0,"The armor type that can be placed on that slot, it uses the same values of armorType field on ItemArmor."
field_75235_b,parent,0,"The parent class of this clot, ContainerPlayer, SlotArmor is a Anon inner class."
field_75239_a,craftMatrix,0,The craft matrix inventory linked to this result slot.
field_75238_b,thePlayer,0,The player that is using the GUI where this slot resides.
field_75237_g,amountCrafted,0,The number of items that have been crafted so far. Gets passed to ItemStack.onCrafting before being reset.
field_70476_a,theMerchant,0,
field_70474_b,theInventory,0,
field_70475_c,thePlayer,0,
field_70472_d,currentRecipe,0,
field_70473_e,currentRecipeIndex,0,
field_75150_e,transactionID,0,
field_75153_a,inventoryItemStacks,0,the list of all items(stacks) for the corresponding slot
field_75151_b,inventorySlots,0,the list of all slots in the inventory
field_75152_c,windowId,0,
field_75149_d,crafters,0,list of all people that need to be notified when this craftinventory changes
field_94535_f,dragMode,0,"The current drag mode (0 : evenly split, 1 : one item by slot, 2 : not used ?)"
field_94536_g,dragEvent,0,"The current drag event (0 : start, 1 : add slot : 2 : end)"
field_94537_h,dragSlots,0,The list of slots where the itemstack holds will be distributed
field_75148_f,playerList,0,
field_82876_a,beacon,0,The beacon this slot belongs to.
field_75188_e,tileBrewingStand,0,
field_75186_f,theSlot,0,Instance of Slot.
field_75187_g,brewTime,0,
field_70484_a,container,0,The brewing stand this slot belongs to.
field_135068_e,repairContainer,0,
field_70483_a,inventoryTitle,0,
field_70481_b,slotsCount,0,
field_70482_c,inventoryContents,0,
field_70480_d,changeListeners,0,Listeners notified when any item in this inventory is changed.
field_94051_e,hasCustomName,0,
field_135010_a,repairContainer,0,
field_74272_a,mcServer,0,Reference to the MinecraftServer object.
field_154349_a,LOG,0,
field_154350_b,eulaFile,0,
field_154351_c,acceptedEULA,0,
field_96244_a,connectedDedicatedServer,0,
field_74270_a,mcServer,0,Reference to the MinecraftServer object.
field_74274_a,mcServer,0,Reference to the MinecraftServer object.
field_74267_a,mcServer,0,Reference to the MinecraftServer object.
field_96245_b,startTime,0,
field_73716_a,theServer,0,Instance of MinecraftServer.
field_76972_a,theIntegratedServer,0,Reference to the IntegratedServer object.
field_147148_h,logger,0,
field_71349_l,mc,0,The Minecraft instance.
field_71350_m,theWorldSettings,0,
field_71348_o,isGamePaused,0,
field_71346_p,isPublic,0,
field_71345_q,lanServerPing,0,
field_76974_a,theIntegratedServer,0,Reference to the IntegratedServer object.
field_72416_e,hostPlayerData,0,"Holds the NBT data for the host player's save file, so this can be written to level.dat."
field_120040_a,FORMATTER,0,
field_120038_b,values,0,
field_120039_c,vp,0,
field_120036_d,msgs,0,
field_120037_e,server,0,
field_164252_a,consoleTextArea,0,
field_164250_b,consoleScrollPane,0,
field_164251_c,gui,0,
field_120030_a,playerStatsGui,0,
field_120025_a,chatTextfield,0,Textfield below the server GUI textarea.
field_120024_b,servergui,0,Reference to server GUI.
field_164256_a,consoleTextArea,0,
field_164254_b,consoleScrollPanel,0,
field_164255_c,logString,0,
field_164253_d,gui,0,
field_120015_a,server,0,
field_120014_b,ticks,0,
field_120032_a,gui,0,
field_120023_a,server,0,
field_164249_a,serverGuiFont,0,
field_164248_b,LOGGER,0,
field_120021_b,server,0,
field_72451_a,theDecitatedServer,0,Instance of the DecitatedServer.
field_72428_a,server,0,
field_164440_a,LOGGER,0,
field_73672_b,serverProperties,0,The server properties object.
field_73673_c,serverPropertiesFile,0,The server properties file.
field_155771_h,logger,0,
field_71341_l,pendingCommandList,0,
field_71342_m,theRConThreadQuery,0,
field_71339_n,theRConThreadMain,0,
field_71340_o,settings,0,
field_154332_n,eula,0,
field_71338_p,canSpawnStructures,0,
field_71337_q,gameType,0,
field_71335_s,guiIsEnabled,0,
field_71743_a,theDecitatedServer,0,Reference to the DecitatedServer object.
field_164439_d,LOGGER,0,
field_85171_a,theDedicatedServer,0,
field_147314_a,server,0,
field_147313_b,networkManager,0,
field_151291_a,VALUES,0,
field_147387_a,server,0,
field_147386_b,networkManager,0,
field_147333_a,networkManager,0,
field_147331_b,AUTHENTICATOR_THREAD_ID,0,
field_147332_c,logger,0,
field_147329_d,RANDOM,0,
field_147330_e,verifyToken,0,
field_147327_f,server,0,
field_147328_g,currentLoginState,0,
field_147336_h,connectionTimer,0,How long has player been trying to login into the server.
field_147337_i,loginGameProfile,0,
field_147334_j,serverId,0,
field_147335_k,secretKey,0,
field_152642_a,value,0,
field_76117_a,internalMap,0,
field_152627_a,pmLogger,0,
field_72701_a,theWorldServer,0,
field_72699_b,players,0,players in the current instance
field_72700_c,playerInstances,0,A map of chunk position (two ints concatenated into a long) to PlayerInstance
field_72697_d,chunkWatcherWithPlayers,0,contains a PlayerInstance for every chunk they can see. the ""player instance"" cotains a list of all players who can also that chunk
field_111193_e,playerInstanceList,0,This field is using when chunk should be processed (every 8000 ticks)
field_72698_e,playerViewRadius,0,Number of chunks the server sends to the client. Valid 3<=x<=15. In server.properties.
field_111192_g,previousTotalWorldTime,0,time what is using to check if InhabitedTime should be calculated
field_72696_f,xzDirectionsConst,0,"x, z direction vectors: east, south, west, north"
field_82548_a,theChunkCoordinates,0,
field_152672_b,gameProfile,0,The player's GameProfile
field_152673_c,expirationDate,0,The date that this entry will expire
field_152659_a,dateFormat,0,
field_152660_b,gson,0,
field_152661_c,usernameToProfileEntryMap,0,A map between player usernames and {@link ProfileEntry profile entries}
field_152662_d,uuidToProfileEntryMap,0,A map between {@link UUID UUID's} and {@link ProfileEntry ProfileEntries}
field_152663_e,gameProfiles,0,A list of all the cached {@link GameProfile GameProfiles}
field_152664_f,mcServer,0,
field_152665_g,usercacheFile,0,
field_152666_h,TYPE,0,
field_73265_a,thePlayerManager,0,
field_73263_b,playersWatchingChunk,0,the list of all players in this instance (chunk)
field_73264_c,chunkLocation,0,note: this is final
field_151254_d,locationOfBlockChange,0,
field_73262_e,numberOfTilesToUpdate,0,the number of blocks that need to be updated next tick
field_73260_f,flagsYAreasToUpdate,0,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_111198_g,previousWorldTime,0,time what is using when chunk InhabitedTime is being calculated
field_73092_a,theWorld,0,The world object that this object is connected to.
field_73090_b,thisPlayerMP,0,The EntityPlayerMP object that this object is connected to.
field_73091_c,gameType,0,
field_73088_d,isDestroyingBlock,0,True if the player is destroying a block
field_73089_e,initialDamage,0,
field_73086_f,partiallyDestroyedBlockX,0,
field_73087_g,partiallyDestroyedBlockY,0,
field_73099_h,partiallyDestroyedBlockZ,0,
field_73100_i,curblockDamage,0,
field_73097_j,receivedFinishDiggingPacket,0,Set to true when the ""finished destroying block"" packet is received but the block wasn't fully damaged yet. The block will not be destroyed while this is false.
field_73098_k,posX,0,
field_73095_l,posY,0,
field_73096_m,posZ,0,
field_73093_n,initialBlockDamage,0,
field_73094_o,durabilityRemainingOnBlock,0,
field_152613_a,FILE_PLAYERBANS,0,
field_152614_b,FILE_IPBANS,0,
field_152615_c,FILE_OPS,0,
field_152616_d,FILE_WHITELIST,0,
field_72404_b,playerEntityList,0,A list of player entities that exist on this server.
field_72405_c,maxPlayers,0,The maximum number of players that can be connected at a time.
field_148546_d,logger,0,
field_72403_e,dateFormat,0,
field_72400_f,mcServer,0,Reference to the MinecraftServer object.
field_72401_g,bannedPlayers,0,
field_72413_h,bannedIPs,0,
field_72414_i,ops,0,A set containing the OPs.
field_72411_j,whiteListedPlayers,0,The Set of all whitelisted players.
