searge,name,side,desc
func_71506_a,getSectionsInStringBuilder,0,Gets the various sections of the crash report into the given StringBuilder
func_85055_a,makeCrashReport,0,Creates a crash report for the exception
func_71505_b,getCrashCause,0,Returns the Throwable object that is the cause for the crash and Crash Report.
func_71498_d,getCauseStackTraceOrString,0,"Gets the stack trace of the Throwable that caused this crash report, or if that fails, the cause .toString()."
func_71502_e,getCompleteReport,0,"Gets the complete report with headers, stack trace, and different sections as a string."
func_71497_f,getFile,0,Gets the file this crash report is saved into.
func_85056_g,getCategory,0,
func_71504_g,populateEnvironment,0,Populates this crash report with initial information about the running server and operating system / java environment
func_71503_h,getWittyComment,0,Gets a random witty comment for inclusion in this CrashReport
func_147152_a,getStackTrace,0,
func_85074_a,getCoordinateInfo,0,
func_85073_a,getPrunedStackTrace,0,"Resets our stack trace according to the current trace, pruning the deepest 3 entries.  The parameter indicates how many additional deepest entries to prune.  Returns the number of entries in the resulting pruned stack trace."
func_85071_a,getLocationInfo,0,"Returns a string with world information on location.Args:x,y,z"
func_85069_a,firstTwoElementsOfStackTraceMatch,0,"Do the deepest two elements of our saved stack trace match the given elements, in order from the deepest?"
func_71507_a,addCrashSection,0,Adds a Crashreport section with the given name with the given value (convered .toString())
func_71499_a,addCrashSectionThrowable,0,Adds a Crashreport section with the given name with the given Throwable
func_71500_a,addCrashSectionCallable,0,Adds a Crashreport section with the given name with the value set to the result of the given Callable;
func_85072_a,appendToStringBuilder,0,
func_147153_a,addBlockInfo,0,
func_85070_b,trimStackTraceEntriesFromBottom,0,Removes the given number entries from the bottom of the stack trace.
func_146031_a,setChestTileEntity,0,
func_70486_a,loadInventoryFromNBT,0,
func_70487_g,saveInventoryToNBT,0,
func_75174_d,getMerchantInventory,0,
func_75175_c,setCurrentRecipeIndex,0,
func_76316_a,onInventoryChanged,0,Called by InventoryBasic.onInventoryChanged() on a array that is never filled.
func_90010_a,isPartOfLargeChest,0,Return whether the given inventory is part of this large chest.
func_71112_a,sendProgressBarUpdate,0,"Sends two ints to the client-side Container. Used for furnace burning time, smelting progress, brewing progress, and enchanting level. Normally the first int identifies which variable to update, and the second contains the new value. Both are truncated to shorts in non-local SMP."
func_71111_a,sendSlotContents,0,"Sends the contents of an inventory slot to the client-side Container. This doesn't have to match the actual contents of that slot. Args: Container, slot number, slot contents"
func_71110_a,sendContainerAndContentsToPlayer,0,update the crafting window inventory with the items in the list
func_75219_a,getSlotStackLimit,0,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)"
func_75209_a,decrStackSize,0,Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack.
func_75214_a,isItemValid,0,Check if the stack is a valid item for this slot. Always true beside for the armor slots.
func_75210_a,onCrafting,0,"the itemStack passed in is the output - ie, iron ingots, and pickaxes, not ore and wood. Typically increases an internal count then calls onCrafting(item)."
func_75220_a,onSlotChange,0,"if par2 has more items than par1, onCrafting(item,countIncrease) is called"
func_75217_a,isSlotInInventory,0,returns true if this slot is in par2 of par1
func_82869_a,canTakeStack,0,Return whether this slot's stack can be taken from this slot.
func_82870_a,onPickupFromSlot,0,
func_111238_b,canBeHovered,0,"Actualy only call when we want to render the white square effect over the slots. Return always True, except for the armor slot of the Donkey/Mule (we can't interact with the Undead and Skeleton horses)"
func_75208_c,onCrafting,0,"the itemStack passed in is the output - ie, iron ingots, and pickaxes, not ore and wood."
func_75212_b,getBackgroundIconIndex,0,Returns the icon index on items.png that is used as background image of the slot.
func_75215_d,putStack,0,Helper method to put a stack in the slot.
func_75211_c,getStack,0,Helper fnct to get the stack in the slot.
func_75216_d,getHasStack,0,Returns if this slot contains a stack.
func_75218_e,onSlotChanged,0,Called when the stack in a Slot changes
func_85151_d,getLowerChestInventory,0,Return this chest container's lower chest inventory.
func_102007_a,canInsertItem,0,"Returns true if automation can insert the given item in the given slot from the given side. Args: Slot, item, side"
func_102008_b,canExtractItem,0,"Returns true if automation can extract the given item in the given slot from the given side. Args: Slot, item, side"
func_94128_d,getAccessibleSlotsFromSide,0,Returns an array containing the indices of the slots that can be accessed by automation on the given side of this block.
func_75243_a_,canHoldPotion,0,Returns true if this itemstack can be filled with a potion
func_75230_a,doTrade,0,
func_70302_i_,getSizeInventory,0,Returns the number of slots in the inventory.
func_70301_a,getStackInSlot,0,Returns the stack in slot i
func_70298_a,decrStackSize,0,Removes from an inventory slot (first arg) up to a specified number (second arg) of items and returns them in a new stack.
func_70299_a,setInventorySlotContents,0,Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections).
func_70300_a,isUseableByPlayer,0,Do not make give this method the name canInteractWith because it clashes with Container
func_70304_b,getStackInSlotOnClosing,0,"When some containers are closed they call this on each slot, then drop whatever it returns as an EntityItem - like when you close a workbench GUI."
func_145825_b,getInventoryName,0,Returns the name of the inventory
func_94041_b,isItemValidForSlot,0,Returns true if automation is allowed to insert the given stack (ignoring stack size) into the given slot.
func_70297_j_,getInventoryStackLimit,0,Returns the maximum stack size for a inventory slot.
func_70295_k_,openInventory,0,
func_70305_f,closeInventory,0,
func_82850_a,updateItemName,0,used by the Anvil GUI to update the Item Name being typed by the player
func_82848_d,updateRepairOutput,0,"called when the Anvil Input Slot changes, calculates the new result and puts it in the output slot"
func_70463_b,getStackInRowAndColumn,0,"Returns the itemstack in the slot specified (Top left is 0, 0). Args: row, column"
func_148327_e,getBeacon,0,
func_70471_c,setCurrentRecipeIndex,0,
func_70469_d,inventoryResetNeededOnSlotChange,0,"if par1 slot has changed, does resetRecipeAndSlots need to be called?"
func_70470_g,resetRecipeAndSlots,0,
func_70468_h,getCurrentRecipe,0,
func_75138_a,getInventory,0,"returns a list if itemStacks, for each slot."
func_75139_a,getSlot,0,
func_75144_a,slotClick,0,"Handles slot click. Args : slotId, clickedButton, mode (0 = basic click, 1 = shift click, 2 = Hotbar, 3 = pickBlock, 4 = Drop, 5 = ?, 6 = Double click), player\n \n@param slotId Will be either the slot id in the current Container or -999 if dragging\n@param mode 0 for basic click, 1 for shift-click, 2 for hotbar, 3 for pickBlock, 4 for drop, 5 for item distribution drag, 6 for double click"
func_75133_b,retrySlotClick,0,Retries slotClick() in case of failure
func_75141_a,putStackInSlot,0,"args: slotID, itemStack to put in slot"
func_75132_a,addCraftingToCrafters,0,
func_75146_a,addSlotToContainer,0,the slot is assumed empty
func_94527_a,canAddItemToSlot,0,Checks if it's possible to add the given itemstack to the given slot.\n \n@param stackSizeMatters Will check if adding items to the slot will stack larger than the max stack size
func_75135_a,mergeItemStack,0,merges provided ItemStack with the first avaliable one in the container/player inventory
func_94530_a,canMergeSlot,0,Called to determine if the current slot is valid for the stack merging (double-click) code. The stack passed in is null for the initial slot that was double-clicked.
func_94525_a,computeStackSize,0,"Compute the new stack size, Returns the stack with the new size. Args : dragSlots, dragMode, dragStack, slotStackSize"
func_75130_a,onCraftMatrixChanged,0,Callback for when the crafting matrix is changed.
func_75147_a,getSlotFromInventory,0,
func_75136_a,getNextTransactionID,0,Gets a unique transaction ID. Parameter is unused.
func_75145_c,canInteractWith,0,Determines whether supplied player can use this container
func_75140_a,enchantItem,0,enchants the item on the table using the specified slot; also deducts XP from player
func_75128_a,setPlayerIsPresent,0,adds or removes the player from the container based on par2
func_75131_a,putStacksInSlots,0,"places itemstacks in first x slots, x being aitemstack.lenght"
func_75142_b,detectAndSendChanges,0,"Looks for changes made in the container, sends them to every listener."
func_94529_b,extractDragMode,0,"Extracts the drag mode. Args : eventButton. Return (0 : evenly split, 1 : one item by slot, 2 : not used ?)"
func_75137_b,updateProgressBar,0,
func_82847_b,removeCraftingFromCrafters,0,Remove this crafting listener from the listener list.
func_94531_b,canDragIntoSlot,0,"Returns true if the player can ""drag-spilt"" items into this slot,. returns true by default. Called to check if the slot can be added to a list of Slots to split the held ItemStack across."
func_94526_b,calcRedstoneFromInventory,0,
func_75134_a,onContainerClosed,0,Called when the container is closed.
func_82846_b,transferStackInSlot,0,Called when a player shift-clicks on a slot. You must override this or you will crash when someone does that.
func_94532_c,getDragEvent,0,"Args : clickedButton, Returns (0 : start drag, 1 : add slot, 2 : end drag)"
func_75129_b,isPlayerNotUsingContainer,0,NotUsing because adding a player twice is an error
func_94533_d,resetDrag,0,Reset the drag fields
func_94528_d,isValidDragMode,0,Args : dragMode. Returns true if dragMode = 0 (evenly split) or = 1 (one item by slot)
func_94534_d,getQuickcraftMask,0,
func_110133_a,setCustomName,0,Sets the name of this inventory. This is displayed to the client on opening.
func_110134_a,addInventoryChangeListener,0,Add a listener that will be notified when any item in this inventory is modified.\n \n@param listener the listener to add
func_110132_b,removeInventoryChangeListener,0,removes the specified IInvBasic from receiving further change notices\n \n@param listener the listener to remove
func_154346_a,hasAcceptedEULA,0,
func_154347_a,loadEULAFile,0,
func_154348_b,createEULAFile,0,
func_71344_c,getPublic,0,Returns true if this integrated server is open to LAN
func_120034_a,tick,0,
func_120035_a,mean,0,
func_73660_a,update,0,Updates the JList with a new model.
func_120019_b,getStatsComponent,0,Generates new StatsComponent and returns it.
func_164247_a,appendLine,0,
func_120016_a,createServerGui,0,Creates the server GUI and sets it visible for the user.
func_120020_c,getPlayerListComponent,0,Generates new PlayerListComponent and returns it.
func_120018_d,getLogComponent,0,
func_73666_a,generateNewProperties,0,Generates a new properties file.
func_73669_a,getIntProperty,0,"Gets an integer property. If it does not exist, set it to the specified value."
func_73667_a,setProperty,0,Saves an Object with the given property name.
func_73671_a,getStringProperty,0,Returns a string property. If the property doesn't exist the default is returned.
func_73670_a,getBooleanProperty,0,"Gets a boolean property. If it does not exist, set it to the specified value."
func_73668_b,saveProperties,0,Writes the properties to the properties file.
func_73665_c,getPropertiesFile,0,Returns this PropertyManager's file object used for property saving.
